img_id,class,x_center,y_center,x_min,y_min,x_max,y_max,width,height
image_704,0,0.467548,0.326923,70,127,317,144,247,17
image_704,0,0.870192,0.828125,340,332,382,356,42,24
image_704,0,0.560096,0.739183,223,294,241,321,17,27
image_704,0,0.520433,0.144231,65,48,368,72,302,23
image_704,0,0.783654,0.450721,320,171,332,202,11,30
image_704,0,0.865385,0.427885,338,169,382,187,43,17
image_704,0,0.40024,0.426683,97,171,234,184,137,13
image_706,0,0.730769,0.90625,288,339,318,414,29,75
image_706,0,0.444712,0.637019,171,240,199,288,28,48
image_706,0,0.288462,0.856971,95,345,145,367,49,22
image_706,0,0.371394,0.610577,137,241,170,267,33,26
image_706,0,0.569712,0.871394,223,343,251,380,28,36
image_707,0,0.699519,0.686298,268,270,312,300,43,29
image_707,0,0.622596,0.771635,250,309,267,333,16,23
image_707,0,0.507212,0.324519,199,119,223,149,23,29
image_708,0,0.436298,0.347356,163,122,199,167,36,44
image_708,0,0.362981,0.200721,135,55,167,111,31,55
image_708,0,0.483173,0.198317,186,55,215,108,28,53
image_708,0,0.627404,0.192308,239,50,283,110,43,60
image_708,0,0.235577,0.203125,86,57,109,111,23,53
image_708,0,0.546875,0.81851,216,315,238,366,21,50
image_708,0,0.292067,0.701923,114,280,127,303,13,22
image_708,0,0.47476,0.700721,192,278,203,303,10,24
image_709,0,0.455529,0.140625,158,43,220,73,61,29
image_709,0,0.454327,0.044471,156,0,222,36,66,35
image_709,0,0.854567,0.463942,340,175,369,209,29,34
image_709,0,0.891827,0.269231,359,92,382,132,22,40
image_709,0,0.170673,0.550481,50,213,91,245,40,31
image_709,0,0.502404,0.366587,197,135,220,170,22,35
image_709,0,0.265625,0.90024,102,363,118,384,15,21
image_712,0,0.628606,0.292067,247,102,276,139,29,36
image_712,0,0.347356,0.296875,111,108,178,138,67,30
image_712,0,0.34976,0.519231,119,184,172,248,53,63
image_712,0,0.477163,0.502404,174,181,221,236,47,54
image_712,0,0.633413,0.479567,227,181,298,216,70,35
image_712,0,0.659856,0.862981,250,333,299,385,48,52
image_712,0,0.082933,0.96274,25,384,44,415,18,30
image_714,0,0.449519,0.316106,170,114,202,149,31,35
image_714,0,0.745192,0.729567,288,292,330,313,42,21
image_714,0,0.961538,0.65625,387,265,411,280,23,14
image_714,0,0.030048,0.777644,1,307,23,338,21,30
image_714,0,0.094952,0.762019,25,306,53,326,27,20
image_714,0,0.206731,0.668269,76,268,96,286,20,17
image_714,0,0.590144,0.413462,234,158,255,186,21,28
image_714,0,0.71274,0.484375,280,190,311,212,30,22
image_715,0,0.759615,0.549279,264,218,366,239,101,21
image_715,0,0.06851,0.528846,4,211,53,228,48,16
image_715,0,0.141827,0.798077,44,319,73,345,29,26
image_715,0,0.331731,0.819712,121,333,155,349,34,16
image_715,0,0.731971,0.658654,283,265,325,282,41,16
image_715,0,0.203125,0.353365,76,135,92,157,16,22
image_715,0,0.608173,0.65625,231,267,274,278,43,11
image_717,0,0.225962,0.272837,1,107,187,120,185,13
image_717,0,0.507212,0.284856,190,106,232,131,42,24
image_717,0,0.643029,0.268029,235,105,300,118,65,13
image_717,0,0.794471,0.377404,309,148,351,165,41,16
image_717,0,0.926683,0.387019,355,147,416,173,61,26
image_717,0,0.346154,0.534856,132,212,155,233,22,21
image_717,0,0.08774,0.527644,14,210,57,227,42,16
image_717,0,0.519231,0.598558,203,241,229,257,26,16
image_717,0,0.102163,0.596154,6,242,77,254,70,11
image_717,0,0.388221,0.598558,143,243,179,255,35,11
image_717,0,0.503606,0.680288,183,275,236,289,53,14
image_717,0,0.873798,0.566106,310,229,416,242,105,13
image_717,0,0.116587,0.355769,2,140,95,154,93,14
image_718,0,0.280048,0.53125,57,210,174,231,117,20
image_718,0,0.606971,0.533654,226,213,277,231,50,17
image_718,0,0.448317,0.401442,53,154,318,178,264,23
image_718,0,0.893029,0.411058,327,159,416,183,88,23
image_718,0,0.823317,0.27524,269,105,414,122,145,16
image_718,0,0.295673,0.270433,59,99,186,126,126,27
image_718,0,0.855769,0.78125,347,307,364,342,16,34
image_718,0,0.897837,0.563702,365,218,382,251,16,33
image_718,0,0.633413,0.197115,254,66,271,96,16,29
image_719,0,0.831731,0.215144,307,72,385,105,78,33
image_719,0,0.230769,0.300481,71,115,119,135,48,20
image_719,0,0.748798,0.125,301,41,320,62,18,20
image_719,0,0.590144,0.685096,223,270,266,299,42,28
image_719,0,0.888221,0.121394,351,39,387,60,35,21
image_719,0,0.084135,0.658654,8,269,62,278,54,9
image_720,0,0.211538,0.329327,76,122,98,151,22,29
image_720,0,0.782452,0.890625,303,353,348,387,44,33
image_720,0,0.090144,0.140625,23,40,50,76,27,36
image_720,0,0.019231,0.251202,1,86,15,122,14,36
image_720,0,0.277644,0.920673,104,374,125,391,21,17
image_720,0,0.301683,0.253606,116,93,135,118,18,24
image_722,0,0.055288,0.259615,1,80,43,134,42,54
image_722,0,0.268029,0.391827,95,141,128,184,33,42
image_722,0,0.115385,0.364183,4,144,92,159,87,15
image_722,0,0.460337,0.354567,134,138,249,155,114,16
image_722,0,0.734375,0.651442,299,257,312,283,13,26
image_722,0,0.820913,0.260817,327,92,354,123,27,30
image_724,0,0.188702,0.748798,62,290,95,332,33,41
image_724,0,0.617788,0.709135,245,284,267,306,22,22
image_724,0,0.588942,0.419471,229,161,259,186,29,24
image_724,0,0.794471,0.137019,309,42,351,70,41,28
image_725,0,0.634615,0.408654,248,160,278,180,29,20
image_725,0,0.186298,0.512019,36,201,118,223,82,22
image_725,0,0.840144,0.532452,328,210,369,232,41,21
image_725,0,0.954327,0.47476,378,187,416,208,37,21
image_726,0,0.253606,0.248798,54,82,157,124,102,42
image_726,0,0.578125,0.272837,218,85,262,142,44,56
image_726,0,0.411058,0.842548,144,319,198,381,54,62
image_726,0,0.498798,0.685096,197,267,216,302,18,35
image_726,0,0.907452,0.230769,339,80,416,110,76,29
image_726,0,0.665865,0.227163,265,81,287,106,22,24
image_727,0,0.427885,0.164663,142,52,214,83,72,30
image_727,0,0.111779,0.264423,28,98,65,121,36,23
image_727,0,0.652644,0.439904,258,169,283,197,24,28
image_727,0,0.747596,0.606971,297,245,323,258,26,13
image_727,0,0.824519,0.534856,331,205,353,240,22,35
image_727,0,0.152644,0.596154,52,234,74,262,22,28
image_727,0,0.512019,0.610577,196,245,228,262,31,16
image_727,0,0.941106,0.596154,367,236,416,259,48,22
image_727,0,0.942308,0.230769,373,85,411,105,37,20
image_728,0,0.673077,0.328125,267,109,293,163,26,53
image_728,0,0.441106,0.158654,163,54,204,78,41,23
image_728,0,0.206731,0.457933,72,169,100,212,28,42
image_728,0,0.370192,0.457933,141,168,165,213,23,44
image_728,0,0.205529,0.59375,72,225,99,268,27,42
image_728,0,0.626202,0.703125,216,273,304,312,88,39
image_728,0,0.105769,0.822115,26,323,60,359,34,35
image_728,0,0.21274,0.903846,72,362,103,388,30,26
image_728,0,0.77524,0.885817,296,360,347,375,50,15
image_728,0,0.480769,0.894231,190,363,208,381,17,17
image_728,0,0.045673,0.460337,7,164,30,219,23,55
image_730,0,0.557692,0.282452,213,102,249,132,35,29
image_730,0,0.780048,0.283654,306,103,342,132,35,29
image_730,0,0.105769,0.358173,27,132,59,164,31,31
image_730,0,0.268029,0.342548,67,134,156,150,88,16
image_730,0,0.600962,0.346154,194,135,306,152,112,16
image_730,0,0.147837,0.526442,31,202,92,234,61,31
image_730,0,0.170673,0.609375,56,239,85,267,29,27
image_730,0,0.69351,0.675481,258,271,319,291,61,20
image_730,0,0.754808,0.825721,295,327,333,358,37,30
image_730,0,0.528846,0.8125,199,327,239,348,40,20
image_730,0,0.963942,0.824519,388,326,412,358,23,31
image_730,0,0.969952,0.59976,391,240,416,259,24,18
image_730,0,0.03125,0.378606,1,141,24,174,23,33
image_730,0,0.039663,0.467548,2,177,29,210,27,33
image_730,0,0.606971,0.346154,200,135,303,153,102,17
image_730,0,0.72476,0.592548,261,238,342,254,81,15
image_730,0,0.893029,0.592548,356,239,387,252,30,13
image_730,0,0.963942,0.433894,386,169,414,190,28,21
image_730,0,0.911058,0.347356,343,137,415,152,72,15
image_730,0,0.545673,0.207933,215,78,238,95,23,16
image_730,0,0.173077,0.252404,53,95,91,115,37,20
image_730,0,0.139423,0.741587,36,299,79,318,42,18
image_733,0,0.09375,0.25601,1,90,76,123,74,33
image_733,0,0.055288,0.377404,11,150,33,164,22,14
image_733,0,0.161058,0.069712,48,15,86,43,37,28
image_733,0,0.027644,0.092548,0,15,21,60,21,44
image_734,0,0.145433,0.884615,52,343,69,391,16,48
image_734,0,0.5625,0.579327,222,231,245,251,23,20
image_734,0,0.143029,0.352163,51,124,67,167,16,42
image_735,0,0.155048,0.44351,52,143,76,226,24,82
image_735,0,0.917067,0.424279,372,163,389,190,16,27
image_738,0,0.128606,0.644231,26,251,81,285,55,34
image_738,0,0.121394,0.757212,29,296,70,334,41,37
image_738,0,0.430288,0.704327,163,270,193,316,29,46
image_738,0,0.382212,0.301683,148,105,170,146,22,41
image_738,0,0.015625,0.415865,1,149,11,195,10,46
image_738,0,0.735577,0.932692,296,370,316,404,20,34
image_738,0,0.96875,0.933894,390,367,416,408,26,41
image_738,0,0.510817,0.600962,201,235,222,265,21,29
image_738,0,0.675481,0.420673,275,160,287,189,11,28
image_738,0,0.471154,0.514423,186,197,206,229,20,31
image_740,0,0.27524,0.432692,73,171,154,187,81,16
image_740,0,0.870192,0.266827,335,99,387,122,52,23
image_740,0,0.96875,0.25601,391,98,414,115,23,16
image_740,0,0.284856,0.272837,109,100,128,127,18,27
image_740,0,0.028846,0.441106,2,173,20,194,17,21
image_740,0,0.033654,0.53726,1,208,27,239,26,30
image_740,0,0.445913,0.516827,152,206,217,223,65,16
image_740,0,0.65625,0.527644,262,203,283,234,20,30
image_740,0,0.88101,0.346154,324,135,409,152,85,16
image_740,0,0.536058,0.43149,163,171,283,186,120,15
image_740,0,0.769231,0.606971,313,238,327,265,14,27
image_740,0,0.963942,0.519231,385,203,415,229,29,26
image_740,0,0.049279,0.782452,2,307,39,343,36,36
image_740,0,0.754808,0.777644,302,303,326,342,23,39
image_740,0,0.206731,0.510817,34,205,138,218,104,13
image_740,0,0.141827,0.254808,34,99,83,113,48,14
image_740,0,0.473558,0.269231,191,99,203,125,11,26
image_740,0,0.597356,0.269231,242,99,255,125,13,26
image_740,0,0.745192,0.254808,285,100,333,112,48,11
image_743,0,0.314904,0.603365,119,230,143,270,23,40
image_743,0,0.408654,0.733173,155,283,184,326,29,42
image_744,0,0.08774,0.450721,1,176,70,198,68,22
image_744,0,0.091346,0.328125,0,125,75,147,74,21
image_744,0,0.487981,0.445913,79,178,327,191,248,13
image_745,0,0.3125,0.21875,49,76,210,105,161,29
image_745,0,0.65024,0.221154,227,75,312,109,85,34
image_745,0,0.944712,0.227163,371,77,415,110,43,33
image_745,0,0.671875,0.081731,199,21,359,47,159,26
image_745,0,0.471154,0.454327,64,180,327,197,263,16
image_745,0,0.769231,0.651442,224,264,416,276,191,11
image_745,0,0.454327,0.655048,171,267,206,277,35,10
image_745,0,0.626202,0.853365,239,347,281,361,41,14
image_745,0,0.188702,0.341346,60,134,96,148,35,14
image_745,0,0.645433,0.346154,211,135,326,152,114,16
image_745,0,0.317308,0.340144,112,133,152,148,40,15
image_745,0,0.96875,0.350962,390,137,416,155,26,17
image_747,0,0.192308,0.252404,59,91,101,119,42,28
image_747,0,0.320913,0.335337,79,129,186,150,107,21
image_747,0,0.876202,0.334135,313,131,416,147,102,16
image_747,0,0.61899,0.433894,223,170,290,189,67,18
image_747,0,0.675481,0.485577,270,193,292,210,22,16
image_747,0,0.679087,0.560096,271,218,294,247,22,28
image_747,0,0.453125,0.555288,177,218,199,242,22,23
image_747,0,0.545673,0.729567,210,283,242,322,31,39
image_747,0,0.427885,0.694712,148,282,208,296,60,14
image_747,0,0.102163,0.426683,16,168,67,187,50,18
image_747,0,0.233173,0.632212,86,250,106,276,20,26
image_747,0,0.979567,0.748798,398,294,415,327,16,33
image_747,0,0.746394,0.430288,296,170,323,186,27,16
image_747,0,0.233173,0.427885,85,171,108,185,23,14
image_748,0,0.471154,0.377404,181,148,210,166,29,17
image_748,0,0.481971,0.873798,189,342,210,384,21,42
image_748,0,0.93149,0.584135,375,227,398,259,22,31
image_748,0,0.311298,0.104567,1,30,257,55,255,24
image_748,0,0.753606,0.094952,281,28,346,50,65,22
image_748,0,0.925481,0.086538,354,27,416,43,61,16
image_748,0,0.320913,0.379808,119,147,146,169,27,22
image_748,0,0.475962,0.575721,177,228,219,249,42,21
image_748,0,0.486779,0.769231,195,305,210,335,15,29
image_749,0,0.417067,0.715144,131,276,214,317,82,41
image_749,0,0.695913,0.719952,259,278,318,320,59,41
image_749,0,0.147837,0.8125,20,323,103,352,82,29
image_749,0,0.872596,0.225962,317,84,407,104,89,20
image_749,0,0.918269,0.81851,347,326,416,355,68,29
image_749,0,0.489183,0.388221,191,137,216,184,24,47
image_749,0,0.8125,0.388221,314,134,361,187,46,53
image_749,0,0.933894,0.346154,364,131,412,157,48,26
image_749,0,0.832933,0.08774,321,18,372,53,50,35
image_751,0,0.326923,0.46875,122,182,148,208,26,26
image_751,0,0.151442,0.453125,1,182,123,195,121,13
image_751,0,0.817308,0.395433,325,152,355,177,29,24
image_751,0,0.94351,0.574519,378,218,407,258,29,40
image_751,0,0.967548,0.38101,388,153,416,164,27,10
image_751,0,0.965144,0.322115,392,118,409,148,16,29
image_751,0,0.420673,0.737981,154,292,195,322,40,29
image_751,0,0.294471,0.55649,115,214,128,247,13,33
image_751,0,0.545673,0.471154,216,184,236,208,20,23
image_751,0,0.622596,0.472356,247,184,270,209,22,24
image_751,0,0.364183,0.376202,104,145,199,167,94,21
image_751,0,0.737981,0.633413,298,254,316,271,17,16
image_751,0,0.814904,0.300481,327,118,351,132,23,14
image_752,0,0.367788,0.50601,128,202,176,219,48,16
image_752,0,0.245192,0.5625,87,219,115,248,28,28
image_752,0,0.407452,0.549279,141,222,197,235,55,13
image_752,0,0.729567,0.552885,286,223,319,237,33,14
image_752,0,0.336538,0.632212,128,250,150,276,22,26
image_752,0,0.532452,0.653846,161,264,281,278,120,14
image_752,0,0.199519,0.706731,59,283,105,305,46,22
image_752,0,0.204327,0.768029,76,308,93,330,17,22
image_752,0,0.682692,0.700721,265,278,301,303,35,24
image_752,0,0.676683,0.766827,270,307,293,330,22,23
image_752,0,0.71274,0.834135,279,334,312,360,33,26
image_752,0,0.323317,0.765625,121,306,146,330,24,24
image_752,0,0.405048,0.330529,138,125,197,150,59,24
image_754,0,0.419471,0.278846,163,101,185,130,22,29
image_754,0,0.747596,0.264423,293,101,327,118,34,17
image_754,0,0.581731,0.34375,210,134,274,151,63,16
image_754,0,0.490385,0.429087,193,165,215,192,22,27
image_754,0,0.38101,0.43149,146,164,171,193,24,29
image_754,0,0.019231,0.426683,1,162,15,193,14,30
image_754,0,0.421875,0.586538,141,232,209,254,67,22
image_754,0,0.228365,0.644231,76,257,112,279,35,22
image_754,0,0.606971,0.661058,241,259,263,291,22,31
image_754,0,0.951923,0.551683,375,219,416,240,40,21
image_754,0,0.757212,0.353365,309,135,321,157,11,22
image_754,0,0.61899,0.407452,222,164,291,174,68,10
image_754,0,0.653846,0.498798,232,199,310,215,78,15
image_754,0,0.344952,0.717548,130,291,157,304,27,13
image_754,0,0.276442,0.268029,106,101,122,122,16,21
image_754,0,0.200721,0.41226,20,165,145,178,125,13
image_754,0,0.980769,0.808894,399,315,416,356,16,41
image_755,0,0.552885,0.198317,201,70,259,93,57,22
image_755,0,0.538462,0.347356,194,137,254,152,60,15
image_756,0,0.582933,0.429087,229,156,256,201,27,44
image_756,0,0.078125,0.204327,1,72,63,98,61,26
image_756,0,0.655048,0.268029,257,104,287,119,30,15
image_756,0,0.945913,0.667067,370,255,415,298,44,42
image_756,0,0.324519,0.879808,122,343,146,389,23,46
image_756,0,0.268029,0.271635,100,104,122,122,22,17
image_756,0,0.128606,0.645433,19,258,88,279,68,21
image_759,0,0.591346,0.536058,235,213,255,233,20,20
image_759,0,0.734375,0.539663,281,216,329,231,47,15
image_759,0,0.425481,0.66226,159,257,195,294,35,36
image_759,0,0.100962,0.532452,4,213,80,229,75,15
image_759,0,0.043269,0.429087,1,169,33,188,31,18
image_759,0,0.157452,0.425481,40,170,91,184,50,14
image_759,0,0.367788,0.427885,140,172,164,184,23,11
image_759,0,0.475962,0.427885,188,170,208,186,20,16
image_759,0,0.828125,0.75,320,303,368,320,48,17
image_760,0,0.296875,0.334135,111,119,135,159,24,40
image_760,0,0.507212,0.561298,194,215,228,251,34,36
image_760,0,0.227163,0.870192,77,338,110,384,33,46
image_760,0,0.941106,0.486779,367,182,416,223,48,41
image_760,0,0.960337,0.323317,383,116,416,151,33,35
image_760,0,0.569712,0.177885,195,55,279,93,83,37
image_760,0,0.34375,0.153846,92,50,193,76,101,26
image_760,0,0.096154,0.451923,28,166,51,209,22,42
image_760,0,0.925481,0.824519,354,332,416,352,61,20
image_761,0,0.304087,0.239183,98,90,155,109,56,18
image_761,0,0.695913,0.235577,259,86,318,109,59,22
image_761,0,0.859375,0.140625,299,47,416,69,117,21
image_761,0,0.841346,0.439904,330,174,368,191,37,16
image_761,0,0.347356,0.72476,58,295,231,308,172,13
image_761,0,0.061298,0.850962,13,342,37,366,24,23
image_761,0,0.597356,0.043269,240,6,257,28,16,22
image_762,0,0.078125,0.252404,2,93,62,116,59,22
image_762,0,0.137019,0.58774,44,226,68,261,23,35
image_762,0,0.887019,0.445913,358,158,378,211,20,53
image_762,0,0.600962,0.444712,239,159,261,211,22,52
image_765,0,0.356971,0.252404,37,93,258,116,221,22
image_765,0,0.873798,0.06851,316,11,410,46,93,35
image_765,0,0.31851,0.453125,124,170,141,206,16,35
image_765,0,0.686298,0.421875,270,157,300,193,30,36
image_765,0,0.051683,0.278846,4,101,39,130,35,28
image_765,0,0.173077,0.061298,1,14,143,36,141,22
image_765,0,0.539663,0.06851,211,11,236,46,24,35
image_767,0,0.324519,0.46274,114,170,154,213,40,42
image_767,0,0.689904,0.782452,271,314,303,336,31,21
image_767,0,0.540865,0.09375,207,21,241,56,34,34
image_768,0,0.043269,0.38101,1,138,33,179,31,41
image_768,0,0.336538,0.086538,86,19,192,51,106,31
image_768,0,0.080529,0.092548,1,17,66,59,65,41
image_768,0,0.588942,0.711538,234,279,254,311,20,31
image_768,0,0.3125,0.826923,108,322,151,365,42,42
image_768,0,0.425481,0.824519,162,318,192,366,29,48
image_768,0,0.567308,0.588942,212,234,260,254,48,20
image_769,0,0.05649,0.254808,8,83,37,129,29,46
image_769,0,0.557692,0.429087,213,171,249,186,35,15
image_769,0,0.463942,0.623798,178,251,206,267,28,16
image_770,0,0.605769,0.832933,242,324,260,369,17,44
image_770,0,0.75,0.825721,303,322,320,364,16,41
image_770,0,0.209135,0.625,79,245,95,274,16,28
image_770,0,0.967548,0.677885,388,271,416,293,27,22
image_771,0,0.21875,0.253606,70,92,111,119,40,27
image_771,0,0.632212,0.342548,251,130,275,154,23,24
image_771,0,0.528846,0.415865,205,162,234,182,28,20
image_771,0,0.367788,0.408654,134,161,170,178,35,16
image_771,0,0.127404,0.760817,33,295,73,336,40,41
image_771,0,0.891827,0.427885,362,160,379,196,17,35
image_772,0,0.3125,0.09976,101,23,158,60,57,36
image_772,0,0.930288,0.816106,358,327,414,352,55,24
image_774,0,0.830529,0.594952,321,236,369,258,48,22
image_774,0,0.163462,0.430288,58,165,78,191,20,26
image_774,0,0.13101,0.354567,45,134,64,159,18,24
image_775,0,0.383413,0.360577,130,135,187,164,56,29
image_775,0,0.237981,0.509615,87,192,111,230,23,37
image_775,0,0.625,0.485577,183,193,336,210,153,17
image_775,0,0.079327,0.590144,14,236,52,253,37,16
image_775,0,0.967548,0.841346,388,336,416,362,27,26
image_777,0,0.111779,0.270433,27,97,66,128,39,30
image_777,0,0.390625,0.399038,141,149,183,181,41,31
image_777,0,0.441106,0.496394,172,192,195,219,22,27
image_777,0,0.104567,0.634615,30,237,55,289,24,52
image_777,0,0.263221,0.667067,98,259,119,294,21,35
image_777,0,0.456731,0.665865,170,259,210,293,40,34
image_777,0,0.735577,0.581731,278,230,333,254,55,23
image_777,0,0.961538,0.578125,383,225,415,255,31,29
image_777,0,0.835337,0.665865,332,261,363,291,30,29
image_777,0,0.69351,0.790865,253,299,324,357,70,57
image_777,0,0.960337,0.792067,383,301,416,356,33,55
image_777,0,0.848558,0.829327,323,332,383,358,60,26
image_777,0,0.717548,0.260817,249,97,346,118,96,21
image_777,0,0.206731,0.735577,74,296,98,316,23,20
image_777,0,0.741587,0.69351,286,280,331,297,44,16
image_781,0,0.725962,0.551683,289,215,315,244,26,29
image_781,0,0.804087,0.367788,323,136,346,168,22,31
image_781,0,0.330529,0.539663,126,211,148,236,22,24
image_781,0,0.920673,0.302885,351,111,414,141,63,29
image_781,0,0.043269,0.705529,5,284,29,303,23,18
image_781,0,0.885817,0.635817,321,253,414,274,93,21
image_783,0,0.84375,0.247596,286,93,416,111,130,17
image_783,0,0.15625,0.388221,41,146,88,176,46,29
image_783,0,0.938702,0.533654,365,207,416,236,50,28
image_783,0,0.497596,0.725962,185,281,228,323,42,42
image_783,0,0.328125,0.373798,93,140,179,170,85,29
image_783,0,0.763221,0.509615,294,200,339,222,44,22
image_783,0,0.695913,0.873798,273,343,304,382,30,39
image_783,0,0.069712,0.266827,9,102,49,119,40,17
